time,open,close,high,low,volume,turnover
2022-01-01 05:09:00,46696.1,46678.3,46696.1,46678.3,0.53251895,24863.710380567
2022-01-01 05:10:00,46678.4,46693.5,46697.7,46678.3,3.77446376,176214.753946619
2022-01-01 05:11:00,46693.5,46719.1,46719.2,46681.8,2.62029335,122351.717253272
2022-01-01 05:12:00,46719.2,46698.3,46719.2,46698.3,0.57041565,26645.530917812
2022-01-01 05:13:00,46698.3,46748.8,46752.8,46698.3,2.68500665,125461.742868302
2022-01-01 05:14:00,46748.7,46762.3,46762.4,46739.1,3.81125126,178195.830347542
2022-01-01 05:15:00,46764.6,46767.8,46771.9,46753.5,2.74198578,128219.021866028
2022-01-01 05:16:00,46767.8,46767.7,46767.9,46763.4,2.97500066,139126.2335916
2022-01-01 05:17:00,46767.8,46811.7,46811.7,46766.5,4.08926998,191320.123309002
2022-01-01 05:18:00,46812.2,46814.5,46814.5,46812.2,0.27262383,12762.588005986
2022-01-01 05:19:00,46814.4,46809.5,46814.5,46804.5,1.8060526,84546.580529993
2022-01-01 05:20:00,46809.5,46876.3,46876.3,46809.5,7.71236701,361251.123838666
2022-01-01 05:21:00,46876.3,46889.9,46889.9,46867.6,3.51945306,164996.700510091
2022-01-01 05:22:00,46890,47059.1,47074,46889.9,26.42104489,1242021.27006103
2022-01-01 05:23:00,47059.1,47186.9,47305.6,47034.2,31.33311229,1478348.89497864
2022-01-01 05:24:00,47190.9,47433.7,47446,47190.8,31.56499298,1494054.45639131
2022-01-01 05:25:00,47433.6,47371.7,47447.4,47355.2,22.36029368,1059876.8650718
2022-01-01 05:26:00,47371.7,47412.5,47436.7,47351.9,8.26096397,391469.682101515
2022-01-01 05:27:00,47412.5,47453.9,47498,47404.2,13.08860175,621107.676950124
2022-01-01 05:28:00,47453.8,47391,47467.6,47372,25.42545734,1205848.04374499
2022-01-01 05:29:00,47390.9,47397.1,47404.3,47376.8,12.35803898,585698.547376783
2022-01-01 05:30:00,47397.2,47491.6,47560,47383,23.43871932,1113424.25639552
2022-01-01 05:31:00,47490.1,47461.2,47515.1,47450.3,9.25979696,439655.128109435
2022-01-01 05:32:00,47469.5,47480.8,47505.2,47469.5,7.42827816,352753.466073804
2022-01-01 05:33:00,47477.7,47514.6,47514.7,47477.7,8.38933159,398419.835936198
2022-01-01 05:34:00,47514.6,47484.7,47524.6,47483.1,7.6438756,363152.208750081
2022-01-01 05:35:00,47484.8,47518.6,47550.9,47473.7,22.53590687,1070646.66171966
2022-01-01 05:36:00,47518.6,47509.8,47518.6,47496.3,2.9206425,138763.717841173
2022-01-01 05:37:00,47509.7,47481.5,47525.9,47467.1,10.55576974,501396.569866891
2022-01-01 05:38:00,47481.4,47447.8,47481.5,47443.4,3.57136506,169499.586415715
2022-01-01 05:39:00,47447.7,47468.1,47496.8,47447.7,4.20090698,199437.018712744
2022-01-01 05:40:00,47468.2,47459.8,47468.6,47450,2.86110466,135785.69505037
2022-01-01 05:41:00,47459.8,47321,47459.8,47320.8,7.90347433,374383.838039228
2022-01-01 05:42:00,47320.9,47260.8,47321,47234.1,9.57704864,452747.332903152
2022-01-01 05:43:00,47266.5,47315.5,47315.5,47266.4,5.65661721,267484.770344839
2022-01-01 05:44:00,47318.3,47297.1,47340.1,47297,2.26345601,107120.198328181
2022-01-01 05:45:00,47296.2,47232.6,47296.2,47200.2,5.52626398,261082.612094509
2022-01-01 05:46:00,47232.6,47226.3,47256.3,47221.7,5.58304622,263745.301669044
2022-01-01 05:47:00,47226.3,47205.8,47233.3,47203.9,3.98458063,188133.392663488
2022-01-01 05:48:00,47202.5,47186.5,47205.8,47182.5,4.6629087,220058.082983905
2022-01-01 05:49:00,47186.4,47231.5,47258.4,47186.4,5.21153368,246135.29523829
2022-01-01 05:50:00,47231.5,47192.2,47235.7,47182,2.14122299,101090.573496375
2022-01-01 05:51:00,47192.3,47212.6,47242.2,47192.2,3.26349492,154087.364507492
2022-01-01 05:52:00,47212.7,47273.5,47276.9,47204.1,4.06820345,192201.51982721
2022-01-01 05:53:00,47268.5,47264.7,47268.6,47250.9,1.79294821,84726.207998702
2022-01-01 05:54:00,47264.8,47269.8,47305.9,47248.7,2.71579018,128410.470659166
2022-01-01 05:55:00,47269.8,47258,47304,47257.9,2.06525441,97637.365620376
2022-01-01 05:56:00,47258,47177.2,47258,47166,2.27555713,107387.462556204
2022-01-01 05:57:00,47178.7,47187.2,47193.5,47150.2,9.25094545,436349.46549964
2022-01-01 05:58:00,47187.3,47180.6,47219,47180.5,2.81577512,132919.896221032
2022-01-01 05:59:00,47180.6,47192.6,47216.7,47180.6,2.31474887,109264.566933823
2022-01-01 06:00:00,47197.2,47188.7,47235,47188.7,4.38977366,207251.607202984
2022-01-01 06:01:00,47188.7,47165.7,47197.9,47165.7,3.10659474,146585.911086521
2022-01-01 06:02:00,47165,47173.2,47186,47160.2,3.16721196,149403.566226826
2022-01-01 06:03:00,47173.2,47155.8,47173.2,47139.2,1.29649638,61127.694948576
2022-01-01 06:04:00,47158.8,47111.7,47158.8,47110.9,1.87665783,88464.459810304
2022-01-01 06:05:00,47111.7,47148.4,47148.5,47099.5,6.07870296,286419.118812576
2022-01-01 06:06:00,47148.5,47183.3,47183.4,47148.5,2.05633521,96984.233557986
2022-01-01 06:07:00,47183.3,47186,47186,47151.7,3.58981223,169310.531452453
2022-01-01 06:08:00,47186,47203,47203,47170.6,3.07519778,145101.700223116
2022-01-01 06:09:00,47203.1,47277.1,47277.8,47203.1,12.10230542,571876.347183221
2022-01-01 06:10:00,47277.1,47255.3,47277.9,47249.2,3.72434543,176036.920013511
2022-01-01 06:11:00,47255.3,47279.6,47280.9,47255.3,2.20276481,104128.966057049
2022-01-01 06:12:00,47279.5,47295.9,47296.8,47279.5,1.72692668,81667.667987496
2022-01-01 06:13:00,47296.7,47299.3,47327.9,47292.6,4.2321397,200222.489750182
2022-01-01 06:14:00,47299.4,47307,47327.7,47299.4,2.06902248,97894.322231575
2022-01-01 06:15:00,47307,47269.7,47307,47266.4,8.98549882,424975.74118986
2022-01-01 06:16:00,47269.6,47255.2,47276.7,47255.2,4.72129002,223176.554383405
2022-01-01 06:17:00,47250.7,47217.4,47259.2,47217.4,6.06337667,286430.360194957
2022-01-01 06:18:00,47217.4,47216.5,47239.9,47204.9,8.36056905,394791.008338056
2022-01-01 06:19:00,47216.4,47203.9,47216.4,47195.4,1.80073847,85006.456430501
2022-01-01 06:20:00,47205,47220.4,47220.4,47205,1.82862866,86338.07863438
2022-01-01 06:21:00,47220.4,47219.4,47224.2,47213,0.9441638,44582.023936479
2022-01-01 06:22:00,47219.3,47196.5,47220.6,47184.3,1.44817409,68364.054214484
2022-01-01 06:23:00,47196.5,47187.3,47196.5,47180.3,1.06410883,50212.488405065
2022-01-01 06:24:00,47187.3,47183.7,47198.8,47183.6,1.31905434,62253.144266425
2022-01-01 06:25:00,47183.7,47148.6,47183.7,47139.2,2.15942657,101825.589032804
2022-01-01 06:26:00,47148.5,47134.1,47148.6,47130,1.02560931,48351.460298818
2022-01-01 06:27:00,47132.8,47171.1,47181.9,47132.8,1.92499748,90773.388306778
2022-01-01 06:28:00,47171.1,47146,47171.1,47137.5,2.13955671,100878.984495404
2022-01-01 06:29:00,47141.4,47135.9,47144.1,47128,2.46553834,116213.637746291
2022-01-01 06:30:00,47135.9,47131.8,47136,47122.9,1.28633289,60621.546916905
2022-01-01 06:31:00,47131.7,47136,47136,47120.9,1.97533732,93094.157822839
2022-01-01 06:32:00,47135.9,47106.1,47136,47106.1,6.82453635,321545.133603883
2022-01-01 06:33:00,47115.9,47140,47140.1,47110,3.74733247,176570.899158225
2022-01-01 06:34:00,47140.1,47144.4,47180.4,47140.1,2.71966563,128260.294040646
2022-01-01 06:35:00,47144.5,47181.7,47181.8,47140,2.75231385,129778.360838521
2022-01-01 06:36:00,47181.7,47184.1,47195,47181.7,3.6330593,171441.109778046
2022-01-01 06:37:00,47181.9,47160.7,47181.9,47147.7,1.35286866,63801.266480741
